;globalSales;split;salesRatio;uplift;sums.Economic impact - LOW ($m);sums.Economic impact - HIGH ($m);sums.Average impact;sums.AI Low impact;sums.AI High impact;sums.Average AI economic impact;sums.totalImpact;sums.totalImpactLow;sums.totalImpactHigh;sums.traditionalImpact;max.Economic impact - LOW ($m);max.Economic impact - HIGH ($m);max.Average impact;max.AI Low impact;max.AI High impact;max.Average AI economic impact;domain.name;domain.split;domain.salesRatio;domain.uplift;domain.sums.Economic impact - LOW ($m);domain.sums.Economic impact - HIGH ($m);domain.sums.Average impact;domain.sums.AI Low impact;domain.sums.AI High impact;domain.sums.Average AI economic impact;domain.sums.totalImpact;domain.sums.totalImpactLow;domain.sums.totalImpactHigh;domain.sums.traditionalImpact;domain.max.Economic impact - LOW ($m);domain.max.Economic impact - HIGH ($m);domain.max.Average impact;domain.max.AI Low impact;domain.max.AI High impact;domain.max.Average AI economic impact;function;industry;usecase.Use case example description;usecase.dataTypes;usecase.technologies;usecase.split;usecase.uplift;usecase.sums.Economic impact - LOW ($m);usecase.sums.Economic impact - HIGH ($m);usecase.sums.Average impact;usecase.sums.AI Low impact;usecase.sums.AI High impact;usecase.sums.Average AI economic impact;usecase.sums.totalImpact;usecase.sums.totalImpactLow;usecase.sums.totalImpactHigh;usecase.sums.traditionalImpact
71;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Predictive maintenance;0.695275590551181;0.013892474833762;0.304724409448818;36074949713.43447;36074949713.43447;36074949713.43447;10992917747.322155;10992917747.322155;10992917747.322155;36074949713.43447;36074949713.43447;36074949713.43447;25082031966.112316;18321529578.870262;18321529578.870262;18321529578.870262;10992917747.322155;10992917747.322155;10992917747.322155;Supply Chain Management & Manufacturing;Media & Entertainment;Proactively identify service issues to resolve and notify customers of issues and remediation efforts.;['Time series', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Statistical inference'];1.0;0.0;17753420134.56421;17753420134.56421;17753420134.56421;0.0;0.0;0.0;17753420134.56421;17753420134.56421;17753420134.56421;17753420134.56421
72;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Predictive maintenance;0.695275590551181;0.013892474833762;0.304724409448818;36074949713.43447;36074949713.43447;36074949713.43447;10992917747.322155;10992917747.322155;10992917747.322155;36074949713.43447;36074949713.43447;36074949713.43447;25082031966.112316;18321529578.870262;18321529578.870262;18321529578.870262;10992917747.322155;10992917747.322155;10992917747.322155;Supply Chain Management & Manufacturing;Media & Entertainment;Identify network issues and inefficiencies based on usage patterns, lead metrics, traffic analyses, and network parameters.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Statistical inference'];0.4;0.5999999999999991;18321529578.870262;18321529578.870262;18321529578.870262;10992917747.322155;10992917747.322155;10992917747.322155;18321529578.870262;18321529578.870262;18321529578.870262;7328611831.548107
73;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Smart Capex;0.9757900832347721;0.038157501687806;0.024209916765227;68055407265.65401;99084574278.481;83569990772.0675;2398829296.0000005;2398829296.0000005;2398829296.0000005;99084574278.481;68055407265.65401;99084574278.481;96685744982.481;62058334025.65401;93087501038.481;77572917532.0675;2398829296.0000005;2398829296.0000005;2398829296.0000005;Strategy & Corporate Finance;Media & Entertainment;De-risk capital investment in intellectual property by improving decision making based on success drivers.;['Video ', 'Time series', 'Structured/semi-structured'];['CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Dimensionality reduction', 'Clustering (e.g., k-means)'];0.6000000000000001;0.4;5997073240.000001;5997073240.000001;5997073240.000001;2398829296.0000005;2398829296.0000005;2398829296.0000005;5997073240.000001;5997073240.000001;5997073240.000001;3598243944.0000005
74;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Smart Capex;0.9757900832347721;0.038157501687806;0.024209916765227;68055407265.65401;99084574278.481;83569990772.0675;2398829296.0000005;2398829296.0000005;2398829296.0000005;99084574278.481;68055407265.65401;99084574278.481;96685744982.481;62058334025.65401;93087501038.481;77572917532.0675;2398829296.0000005;2398829296.0000005;2398829296.0000005;Strategy & Corporate Finance;Media & Entertainment;Rationalize assets and improve utilization based on usage and machine-generated data to reduce required capex.;['Time series', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];1.0;0.0;62058334025.65401;93087501038.481;77572917532.0675;0.0;0.0;0.0;93087501038.481;62058334025.65401;93087501038.481;93087501038.481
75;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Customer acquisition / lead generation;0.30000000000000004;0.001337958374628;0.7000000000000001;2316207474.955318;3474311212.4329767;2895259343.6941476;1621345232.4687226;2432017848.7030835;2026681540.585903;3474311212.4329767;2316207474.955318;3474311212.4329767;1042293363.7298932;2316207474.955318;3474311212.4329767;2895259343.6941476;1621345232.4687226;2432017848.7030835;2026681540.585903;Marketing and sales;Media & Entertainment;Identify high-value leads by combining internal and external data for B2B customers (eg, advertisers and publishers).;['Text', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.30000000000000004;0.7000000000000001;2316207474.955318;3474311212.4329767;2895259343.6941476;1621345232.4687226;2432017848.7030835;2026681540.585903;3474311212.4329767;2316207474.955318;3474311212.4329767;1042293363.7298932
76;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Marketing budget allocation;1.0;0.01;0.0;25967259358.110603;25967259358.110603;25967259358.110603;0.0;0.0;0.0;25967259358.110603;25967259358.110603;25967259358.110603;25967259358.110603;25967259358.110603;25967259358.110603;25967259358.110603;0.0;0.0;0.0;Marketing and sales;Media & Entertainment;Maximize return on investment on media spend across channels using marketing-mix modeling. ;['Time series', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference', 'Monte Carlo'];1.0;0.0;25967259358.110603;25967259358.110603;25967259358.110603;0.0;0.0;0.0;25967259358.110603;25967259358.110603;25967259358.110603;25967259358.110603
77;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Next product to buy (NPTB) / individualized offering;0.43714921739001306;0.013413911707437;0.562850782609986;20749841678.211945;34832252431.382805;27791047054.797375;10845746412.27602;19605360541.072426;15225553476.674223;34832252431.382805;20749841678.211945;34832252431.382805;15226891890.310379;15658222196.229465;23487333294.344196;19572777745.28683;6263288878.491787;10210427223.334747;7829111098.114733;Marketing and sales;Media & Entertainment;Develop next-product-to-buy algorithms using predictive analytics based on demographics, transactional behavior, and contact history.;['Text', 'Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.099999999999999;0.9;5091619481.982481;11344919137.038607;8218269309.510544;4582457533.784233;10210427223.334747;7396442378.55949;11344919137.038607;5091619481.982481;11344919137.038607;1134491913.7038593
78;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Next product to buy (NPTB) / individualized offering;0.43714921739001306;0.013413911707437;0.562850782609986;20749841678.211945;34832252431.382805;27791047054.797375;10845746412.27602;19605360541.072426;15225553476.674223;34832252431.382805;20749841678.211945;34832252431.382805;15226891890.310379;15658222196.229465;23487333294.344196;19572777745.28683;6263288878.491787;10210427223.334747;7829111098.114733;Marketing and sales;Media & Entertainment;Use predictive analytics to drive up product usage for subscribers to increase likelihood of retention and higher share of wallet.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.6000000000000001;0.4;15658222196.229465;23487333294.344196;19572777745.28683;6263288878.491787;9394933317.737679;7829111098.114733;23487333294.344196;15658222196.229465;23487333294.344196;14092399976.606518
79;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Customer service management;0.040816326530612006;0.0245;0.959183673469387;14749403315.40682;63619785427.37097;39184594371.3889;14126189090.812166;61023059491.55991;37574624291.18604;63619785427.37097;14749403315.40682;63619785427.37097;2596725935.811058;6232142245.946544;32459074197.638252;19345608221.792397;6232142245.946544;32459074197.638252;19345608221.792397;Marketing and sales;Media & Entertainment;Optimize call-center capacity planning by improving call-volumes and average-handling-time prediction.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Markov processes', 'Other optmization\r\n(e.g., genetic algorithms)'];0.5;0.5;1246428449.189309;5193451871.62212;3219940160.4057145;623214224.5946544;2596725935.81106;1609970080.2028573;5193451871.62212;1246428449.189309;5193451871.62212;2596725935.81106
80;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Customer service management;0.040816326530612006;0.0245;0.959183673469387;14749403315.40682;63619785427.37097;39184594371.3889;14126189090.812166;61023059491.55991;37574624291.18604;63619785427.37097;14749403315.40682;63619785427.37097;2596725935.811058;6232142245.946544;32459074197.638252;19345608221.792397;6232142245.946544;32459074197.638252;19345608221.792397;Marketing and sales;Media & Entertainment;Use real-time voice recognition algorithms to redirect distressed customer calls to experienced handlers for retention offers.;['Audio', 'Time series', 'Structured/semi-structured'];['NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Markov processes'];0.0;1.0;1038690374.324424;6491814839.527651;3765252606.9260373;1038690374.324424;6491814839.527651;3765252606.9260373;6491814839.527651;1038690374.324424;6491814839.527651;0.0
81;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Customer service management;0.040816326530612006;0.0245;0.959183673469387;14749403315.40682;63619785427.37097;39184594371.3889;14126189090.812166;61023059491.55991;37574624291.18604;63619785427.37097;14749403315.40682;63619785427.37097;2596725935.811058;6232142245.946544;32459074197.638252;19345608221.792397;6232142245.946544;32459074197.638252;19345608221.792397;Marketing and sales;Media & Entertainment;Automate transaction calls using voice-recognition algorithms and cognitive agents.;['Audio', 'Structured/semi-structured'];['RNNs'];0.0;1.0;6232142245.946544;19475444518.58295;12853793382.264746;6232142245.946544;19475444518.58295;12853793382.264746;19475444518.58295;6232142245.946544;19475444518.58295;0.0
82;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Customer service management;0.040816326530612006;0.0245;0.959183673469387;14749403315.40682;63619785427.37097;39184594371.3889;14126189090.812166;61023059491.55991;37574624291.18604;63619785427.37097;14749403315.40682;63619785427.37097;2596725935.811058;6232142245.946544;32459074197.638252;19345608221.792397;6232142245.946544;32459074197.638252;19345608221.792397;Marketing and sales;Media & Entertainment;Route call-center cases based on multimodal data to increase customer satisfaction and reduce handling costs.;['Audio', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Markov processes'];0.0;1.0;6232142245.946544;32459074197.638252;19345608221.792397;6232142245.946544;32459074197.638252;19345608221.792397;32459074197.638252;6232142245.946544;32459074197.638252;0.0
83;2596725.93581106;0.600299326829135;0.17257170928724702;0.39970067317086505;255492898657.75394;448121433293.4424;351807165975.5982;75839672879.9428;179114438549.6818;127477055714.81229;448121433293.4424;255492898657.75394;448121433293.4424;269006994743.7606;141954082793.8263;300198973669.173;221076528231.4996;56934466365.44241;158290108121.5442;107612287243.4933;Churn reduction;0.1;0.024999999999999002;0.9;23606599416.46419;64918148395.27649;44262373905.870346;21245939474.817772;58426333555.74884;39836136515.2833;64918148395.27649;23606599416.46419;64918148395.27649;6491814839.527649;23606599416.46419;64918148395.27649;44262373905.870346;21245939474.817772;58426333555.74884;39836136515.2833;Marketing and sales;Media & Entertainment;Predict customers at risk of churn based on usage history, billing patterns, pathways of acquisition, and browsing history.;['Text', 'Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.1;0.9;23606599416.46419;64918148395.27649;44262373905.870346;21245939474.817772;58426333555.74884;39836136515.2833;64918148395.27649;23606599416.46419;64918148395.27649;6491814839.527649
